show_id,title,director,cast,country,date_added,release_year,rating,duration,listed_in,type,
80189209,What She Put on the Table,,"Amber An, Sun Ke-fang, Chang Yao-jen, Wang Man-chiao, Hans Chung, Chris Lee, Yan Yu-lin, Kiki Chen, Steven Chiang",Taiwan,"October 1, 2017",2017,TV-PG,1 Season,"International TV Shows, TV Dramas",TV Show,
80208413,Wrong Side Raju,Mikhil Musale,"Pratik Gandhi, Kimberley Louisa McBeath, Asif Basra, Kavi Shastri, Hetal Puniwala, Ragi Jani, Makarand Shukla, Alok Gagdekar, Jayesh More, Siddharth Randeria, Kenneth Desai",India,"October 1, 2017",2016,TV-MA,140 min,"Dramas, International Movies",Movie,
80187061,The Mayor,Park In-je,"Min-sik Choi, Do-won Kwak, Eun-kyung Shim, So-ri Moon, Mi-ran Ra, Hye-young Ryu, Ki Hong Lee, Sun-gyu Jin, Joo-yeon Lee, Byeong-eun Park",South Korea,"September 30, 2017",2017,TV-MA,130 min,"Dramas, International Movies",Movie,
80181555,The Royal House of Windsor,,,United Kingdom,"September 30, 2017",2017,TV-14,1 Season,"British TV Shows, Docuseries, International TV Shows",TV Show,
80128722,Gerald's Game,Mike Flanagan,"Carla Gugino, Bruce Greenwood, Henry Thomas, Carel Struycken, Chiara Aurelia",United States,"September 29, 2017",2017,TV-MA,103 min,"Horror Movies, Thrillers",Movie,
80182115,Long Shot,Jacob LaMendola,,United States,"September 29, 2017",2017,TV-14,40 min,Documentaries,Movie,
80163293,Mak Cun,,"Erma Fatima, Rahim Razali, Umie Aida, Nora Danish",,"September 29, 2017",2015,TV-PG,1 Season,"International TV Shows, TV Comedies, TV Dramas",TV Show,
80104068,Our Souls at Night,Ritesh Batra,"Robert Redford, Jane Fonda, Bruce Dern, Matthias Schoenaerts, Iain Armitage, Judy Greer, Phyllis Somerville",United States,"September 29, 2017",2017,TV-14,103 min,"Dramas, Romantic Movies",Movie,
80119349,Out of Thin Air,Dylan Howitt,,,"September 29, 2017",2017,TV-14,85 min,"Documentaries, International Movies",Movie,
80199032,Paul Hollywood's Big Continental Road Trip,,Paul Hollywood,United Kingdom,"September 29, 2017",2017,TV-14,1 Season,"British TV Shows, Docuseries, International TV Shows",TV Show,
80074503,Real Rob,,"Rob Schneider, Patricia Schneider, Jamie Lissow, Miranda Scarlett Schneider",United States,,2017,TV-MA,2 Seasons,TV Comedies,TV Show,
80180449,Satu Hari,,"Sara Ali, Remy Ishak, Rita Rudaini, Mirza Salihovic, Hafizul Kamal, Miller Khan",,"September 29, 2017",2014,TV-14,1 Season,"International TV Shows, TV Dramas",TV Show,
80126507,Bobby Sands: 66 Days,Brendan Byrne,,"Ireland, United Kingdom","September 28, 2017",2016,TV-14,106 min,Documentaries,Movie,
80060037,Much Loved,Nabil Ayouch,"Loubna Abidar, Asmaa Lazrak, Halima Karaouane, Sara El Mhamdi Elaaloui, Abdellah Didane, Danny Boushebel, Carlo Brandt, Camélia Montassere","France, Morocco","September 27, 2017",2015,TV-MA,104 min,"Dramas, Independent Movies, International Movies",Movie,
80151483,Def Comedy Jam 25,Louis J. Horvitz,"Dave Chappelle, Steve Harvey, Cedric the Entertainer, Martin Lawrence, Tiffany Haddish, Katt Williams, Craig Robinson, D.L. Hughley, Eddie Griffin, J.B. Smoove, Joe Torry, Kid Capri, Mike Epps, Sheryl Underwood, Tracy Morgan, Deon Cole",United States,"September 26, 2017",2017,TV-MA,82 min,Stand-Up Comedy,Movie,
80173625,Restless Creature: Wendy Whelan,"Linda Saffire, Adam Schlesinger","Peter Martins, Sean Suozzi, Gretchen Smith, Ashley Laracey, Tiler Peck, Damian Woetzel, Albert Evans, Sterling Hyltin, Craig Hall, Peter Boal, Karen Young, Michelle Rodriguez, Jock Soto, Adam Barrett",United States,"September 26, 2017",2016,TV-MA,94 min,Documentaries,Movie,
80131479,Terrace House: Aloha State,,"You, Reina Triendl, Ryota Yamasato, Yoshimi Tokui, Azusa Babazono, Kentaro","United States, Japan",,2017,TV-14,4 Seasons,"International TV Shows, Reality TV",TV Show,
80023289,Dark Matter,,"Marc Bendavid, Melissa O'Neil, Anthony Lemke, Alex Mallari Jr., Jodelle Ferland, Roger Cross, Zoie Palmer",Canada,,2017,TV-14,3 Seasons,"TV Sci-Fi & Fantasy, TV Thrillers",TV Show,
80198423,Teach Us All,Sonia Lowman,,United States,"September 25, 2017",2017,TV-14,81 min,Documentaries,Movie,
80162144,White Island,Benjamin Turner,"Lyndon Ogbourne, Billy Zane, Billy Boyd, Joel Dommett, Elliot Gleave, Gala Gordon, Darren Day, Owain Arthur, Craig Gazey, Ben Cura",United Kingdom,"September 25, 2017",2016,TV-MA,91 min,"Comedies, Independent Movies, Thrillers",Movie,
70304191,Swearnet: The Movie,Warren P. Sonoda,"Mike Smith, John Paul Tremblay, Robb Wells, Patrick Roach, Mishael Morgan, Sarah Jurgens, Shannon Leroux, Dana Woods, Howard Jerome, Tom Green",Canada,"September 24, 2017",2014,NR,112 min,"Comedies, International Movies",Movie,
80103311,The Bar,Álex de la Iglesia,"Blanca Suárez, Mario Casas, Carmen Machi, Secun de la Rosa, Jaime Ordoñez, Terele Pávez, Joaquín Climent, Alejandro Awada","Spain, Argentina","September 24, 2017",2017,TV-MA,102 min,"Comedies, Horror Movies, International Movies",Movie,
80196586,Gaga: Five Foot Two,Chris Moukarbel,Lady Gaga,United States,"September 22, 2017",2017,TV-MA,101 min,"Documentaries, Music & Musicals",Movie,
80099204,The Bad Batch,Ana Lily Amirpour,"Suki Waterhouse, Jason Momoa, Keanu Reeves, Jim Carrey, Giovanni Ribisi, Yolonda Ross",United States,"September 22, 2017",2016,R,119 min,"Dramas, Independent Movies, Thrillers",Movie,
80163156,Jerry Before Seinfeld,Michael Bonfiglio,Jerry Seinfeld,United States,"September 19, 2017",2017,TV-14,62 min,Stand-Up Comedy,Movie,
80176878,Manhunt,,"Sam Worthington, Paul Bettany, Chris Noth, Jeremy Bobb, Ben Weber, Lynn Collins, Brían F. O'Byrne, Keisha Castle-Hughes, Mark Duplass, Elizabeth Reaser, Diesel Madkins",United States,"September 19, 2017",2017,TV-14,1 Season,"Crime TV Shows, TV Dramas, TV Mysteries",TV Show,
80192815,Barbie Dolphin Magic,Conrad Helten,"Erica Lindbeck, Shannon Chan-Kent, Kazumi Evans, Claire Corlett, Ciana Swales, Adrian Petriw, Maryke Hendrikse, Paul Dobson, Garry Chalk",United States,"September 18, 2017",2017,TV-G,64 min,Children & Family Movies,Movie,
80136785,Forget Me Not,,,United Kingdom,"September 18, 2017",2011,TV-MA,1 Season,"International TV Shows, TV Dramas",TV Show,
80136784,The Adjusters,,"Rynn Lim, Chris Tong, Aric Ho, Chan Fong",,,2010,TV-14,2 Seasons,"International TV Shows, TV Dramas",TV Show,
80135278,The Beat,,"Henley Hii, Yise Loo, Aric Ho, Tiffany Leong, Issac Dang, Christy Yow",,"September 18, 2017",2012,TV-PG,1 Season,"International TV Shows, TV Dramas",TV Show,
80136452,Timeless Season,,"Loo Aye Keng, Chen Ke Mei, Hady, Hishiko Woo, Jiang Pei Pei, Steve Yap",,"September 18, 2017",2009,TV-14,1 Season,"International TV Shows, TV Dramas",TV Show,
80165072,Click for Murder,,Donal MacIntyre,United Kingdom,"September 17, 2017",2017,TV-14,1 Season,"British TV Shows, Crime TV Shows, Docuseries",TV Show,
80067522,First They Killed My Father,Angelina Jolie,"Sreymoch Sareum, Kompheak Phoeung, Socheata Sveng, Dara Heng, Sothea Khoun, Sreyneang Oun, Kimhak Mun, Chenda Run, Nika Sarun, Nita Sarun","Cambodia, United States","September 15, 2017",2017,TV-MA,137 min,Dramas,Movie,
80192149,Gagarin: First in Space,Pavel Parkhomenko,"Yaroslav Zhalnin, Mikhail Filippov, Olga Ivanova, Vadim Michman, Vladimir Steklov, Viktor Proskurin, Nadezhda Markina, Daniil Vorobyov",Russia,"September 15, 2017",2013,TV-14,108 min,"Dramas, International Movies",Movie,
80142637,Janaan,Azfar Jafri,"Armeena Rana Khan, Bilal Ashraf, Ali Rehman Khan, Hania Aamir, Usman Mukhtar, Nayyar Ejaz",Pakistan,"September 15, 2017",2016,TV-14,132 min,"Comedies, Dramas, International Movies",Movie,
80192014,Larceny,R. Ellis Frazier,"Dolph Lundgren, Corbin Bernsen, Louis Mandylor, Isaac C. Singleton Jr., Jocelyn Osorio, Eddie J. Fernandez, David Fernandez Jr., Mauricio Mendoza, Steven Dell, Luis Gatica","United States, Mexico","September 15, 2017",2017,TV-14,87 min,Action & Adventure,Movie,
80192015,Rumble,R. Ellis Frazier,"Gary Daniels, Luis Gatica, Sissi Fleitas, Eddie J. Fernandez, Fabián López, Justin Nesbitt, Pedro Rodman Rodriguez",Mexico,"September 15, 2017",2016,TV-MA,92 min,"Action & Adventure, Independent Movies",Movie,
80119379,Silver Spoon,,"Pavel Priluchnyy, Karina Razumovskaya, Dmitry Shevchenko, Denis Shvedov, Alexander Oblasov, Igor Zhizhikin, Bogdan Stypka, Alexander Dyachenko",Russia,,2015,TV-14,2 Seasons,"Crime TV Shows, International TV Shows, TV Action & Adventure",TV Show,
80168230,Strong Island,Yance Ford,,"United States, Denmark","September 15, 2017",2017,TV-MA,108 min,Documentaries,Movie,
80202129,The Five,Mark Tonderai,"Tom Cullen, O.T. Fagbenle, Lee Ingleby, Sarah Solemani, Hannah Arterton, Geraldine James, Michael Maloney, Rade Serbedzija, Jonathan Kerrigan, Don Warrington, Sophia La Porta",United Kingdom,"September 15, 2017",2016,TV-MA,1 Season,"British TV Shows, Crime TV Shows, TV Dramas",TV Show,
80119145,VeggieTales in the City,,"Phil Vischer, Mike Nawrocki, Rob Paulsen, Tress MacNeille",United States,,2017,TV-Y,2 Seasons,Kids' TV,TV Show,
80198046,Ghost of the Mountains,Ben Wallis,Antoine Fuqua,United States,"September 13, 2017",2017,G,78 min,Documentaries,Movie,
80118289,Offspring,,"Asher Keddie, Kat Stewart, Richard Davies, Linda Cropper, Jane Harber, Alicia Gardiner, Lachy Hulme, Eddie Perfect, Deborah Mailman, John Waters",Australia,,2017,TV-MA,7 Seasons,"TV Comedies, TV Dramas",TV Show,
80192445,Heroin(e),Elaine McMillion Sheldon,,United States,"September 12, 2017",2017,TV-14,40 min,Documentaries,Movie,
80158670,Jeff Dunham: Relative Disaster,Michael Simon,Jeff Dunham,United States,"September 12, 2017",2017,TV-MA,71 min,Stand-Up Comedy,Movie,
80162143,The Forgotten,Oliver Frampton,"Clem Tibber, Elarica Johnson, James Doherty, Shaun Dingwall, Lyndsey Marshal",United Kingdom,"September 11, 2017",2014,TV-MA,89 min,Horror Movies,Movie,
80125979,#realityhigh,Fernando Lebrija,"Nesta Cooper, Kate Walsh, John Michael Higgins, Keith Powers, Alicia Sanz, Jake Borelli, Kid Ink, Yousef Erakat, Rebekah Graf, Anne Winters, Peter Gilroy, Patrick Davis",United States,"September 8, 2017",2017,TV-14,99 min,Comedies,Movie,
80163890,Apaches,,"Alberto Ammann, Eloy Azorín, Verónica Echegui, Lucía Jiménez, Claudia Traisac",Spain,"September 8, 2017",2016,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",TV Show,
70304989,Automata,Gabe Ibáñez,"Antonio Banderas, Dylan McDermott, Melanie Griffith, Birgitte Hjort Sørensen, Robert Forster, Christa Campbell, Tim McInnerny, Andy Nyman, David Ryall","Bulgaria, United States, Spain, Canada","September 8, 2017",2014,R,110 min,"International Movies, Sci-Fi & Fantasy, Thrillers",Movie,
80164077,Fabrizio Copano: Solo pienso en mi,"Rodrigo Toro, Francisco Schultz",Fabrizio Copano,Chile,"September 8, 2017",2017,TV-MA,60 min,Stand-Up Comedy,Movie,
80117902,Fire Chasers,,,United States,"September 8, 2017",2017,TV-MA,1 Season,"Docuseries, Science & Nature TV",TV Show,
70304990,Good People,Henrik Ruben Genz,"James Franco, Kate Hudson, Tom Wilkinson, Omar Sy, Sam Spruell, Anna Friel, Thomas Arnold, Oliver Dimsdale, Diana Hardcastle, Michael Jibson, Diarmaid Murtagh","United States, United Kingdom, Denmark, Sweden","September 8, 2017",2014,R,90 min,"Action & Adventure, Thrillers",Movie,
80169755,Joaquín Reyes: Una y no más,José Miguel Contreras,Joaquín Reyes,,"September 8, 2017",2017,TV-MA,78 min,Stand-Up Comedy,Movie,
70299204,Kidnapping Mr. Heineken,Daniel Alfredson,"Jim Sturgess, Sam Worthington, Ryan Kwanten, Anthony Hopkins, Mark van Eeuwen, Thomas Cocquerel, Jemima West, David Dencik","Netherlands, Belgium, United Kingdom, United States","September 8, 2017",2015,R,95 min,"Action & Adventure, Dramas, International Movies",Movie,
80182480,Krish Trish and Baltiboy,,"Damandeep Singh Baggan, Smita Malhotra, Baba Sehgal",,"September 8, 2017",2009,TV-Y7,58 min,Children & Family Movies,Movie,
80182483,Krish Trish and Baltiboy: Battle of Wits,"Munjal Shroff, Tilak Shetty","Damandeep Singh Baggan, Smita Malhotra, Baba Sehgal, Deepak Chachra",,"September 8, 2017",2013,TV-Y7,62 min,Children & Family Movies,Movie,
80182596,Krish Trish and Baltiboy: Best Friends Forever,"Munjal Shroff, Tilak Shetty","Damandeep Singh Baggan, Smita Malhotra, Deepak Chachra",,"September 8, 2017",2016,TV-Y,65 min,Children & Family Movies,Movie,
80182482,Krish Trish and Baltiboy: Comics of India,Tilak Shetty,"Damandeep Singh Baggan, Smita Malhotra, Baba Sehgal",,"September 8, 2017",2012,TV-Y7,61 min,Children & Family Movies,Movie,
80182597,Krish Trish and Baltiboy: Oversmartness Never Pays,Tilak Shetty,"Rishi Gambhir, Smita Malhotra, Deepak Chachra",,"September 8, 2017",2017,TV-Y7,65 min,Children & Family Movies,Movie,
80182481,Krish Trish and Baltiboy: Part II,,"Damandeep Singh Baggan, Smita Malhotra, Baba Sehgal",,"September 8, 2017",2010,TV-Y7,58 min,Children & Family Movies,Movie,
80182621,Krish Trish and Baltiboy: The Greatest Trick,"Munjal Shroff, Tilak Shetty","Damandeep Singh Baggan, Smita Malhotra, Baba Sehgal",,"September 8, 2017",2013,TV-Y7,60 min,Children & Family Movies,Movie,
80057969,Love,Gaspar Noé,"Karl Glusman, Klara Kristin, Aomi Muyock, Ugo Fox, Juan Saavedra, Gaspar Noé, Isabelle Nicou, Benoît Debie, Vincent Maraval, Déborah Révy","France, Belgium","September 8, 2017",2015,NR,135 min,"Cult Movies, Dramas, Independent Movies",Movie,
80060297,Manhattan Romance,Tom O'Brien,"Tom O'Brien, Katherine Waterston, Caitlin Fitzgerald, Gaby Hoffmann, Louis Cancelmi, Zach Grenier",United States,"September 8, 2017",2014,TV-14,98 min,"Comedies, Independent Movies, Romantic Movies",Movie,
80046728,Moonwalkers,Antoine Bardou-Jacquet,"Ron Perlman, Rupert Grint, Robert Sheehan, Stephen Campbell Moore, Eric Lampaert, Kevin Bishop, Tom Audenaert, Erika Sainte","France, Belgium","September 8, 2017",2015,R,96 min,"Action & Adventure, Comedies, International Movies",Movie,
70270745,Ripper Street,,"Matthew Macfadyen, Jerome Flynn, Adam Rothenberg, David Wilmot, MyAnna Buring, David Dawson, Amanda Hale, Charlene McKenna, Jonathan Barnwell, Clive Russell","United Kingdom, Ireland",,2017,TV-MA,5 Seasons,"British TV Shows, Crime TV Shows, TV Dramas",TV Show,
80046727,Rolling Papers,Mitch Dickman,,"United States, Uruguay","September 8, 2017",2015,TV-MA,79 min,Documentaries,Movie,
70304988,Stonehearst Asylum,Brad Anderson,"Kate Beckinsale, Jim Sturgess, David Thewlis, Brendan Gleeson, Ben Kingsley, Michael Caine, Jason Flemyng, Sophie Kennedy Clark, Sinéad Cusack, Edmund Kingsley",United States,"September 8, 2017",2014,PG-13,113 min,"Horror Movies, Thrillers",Movie,
80057700,The Runner,Austin Stark,"Nicolas Cage, Sarah Paulson, Connie Nielsen, Wendell Pierce, Bryan Batt, Peter Fonda, Dana Gourrier",United States,"September 8, 2017",2015,R,90 min,"Dramas, Independent Movies",Movie,
80152447,Cézanne et moi,Daniele Thompson,"Guillaume Canet, Guillaume Gallienne, Alice Pol, Déborah François, Sabine Azéma, Freya Mavor, Isabelle Candelier, Laurent Stocker","Belgium, France","September 7, 2017",2016,R,114 min,"Dramas, Independent Movies, International Movies",Movie,
80162141,Hard Tide,"Robert Osman, Nathanael Wiseman","Nathanael Wiseman, Mem Ferda, Alexandra Newick, Oliver Stark, Kat Gellin, Andy Lucas, Ralph Brown, Beverly Hills",United Kingdom,"September 6, 2017",2015,TV-MA,79 min,"Dramas, Independent Movies",Movie,
80147760,Carrie Pilby,Susan Johnson,"Bel Powley, Nathan Lane, Vanessa Bayer, Gabriel Byrne, Jason Ritter, Colin O'Donoghue, William Moseley, Desmin Borges",United States,"September 5, 2017",2016,TV-14,98 min,"Comedies, Dramas",Movie,
80177405,Marc Maron: Too Real,Lynn Shelton,Marc Maron,United States,"September 5, 2017",2017,TV-MA,70 min,Stand-Up Comedy,Movie,
80113482,No Tomorrow,,"Joshua Sasse, Tori Anderson, Jonathan Langdon, Sarayu Blue, Jesse Rath, Amy Pietz",United States,"September 5, 2017",2016,TV-14,1 Season,"Romantic TV Shows, TV Comedies, TV Dramas",TV Show,
70283260,Reign,,"Adelaide Kane, Megan Follows, Torrance Coombs, Toby Regbo, Jenessa Grant, Celina Sinden, Caitlin Stasey, Anna Popplewell, Alan Van Sprang, Rossif Sutherland, Jonathan Keltz, Sean Teale, Craig Parker",United States,,2017,TV-14,4 Seasons,TV Dramas,TV Show,
80113641,Frequency,,"Peyton List, Riley Smith, Mekhi Phifer, Devin Kelley, Lenny Jacobson, Daniel Bonjour, Anthony Ruivivar",United States,"September 4, 2017",2016,TV-14,1 Season,"Crime TV Shows, TV Dramas, TV Mysteries",TV Show,
70143860,The Vampire Diaries,,"Nina Dobrev, Paul Wesley, Ian Somerhalder, Steven R. McQueen, Sara Canning, Kat Graham, Candice King, Zach Roerig, Michael Trevino, Matthew Davis, Joseph Morgan",United States,,2017,TV-14,8 Seasons,"TV Dramas, TV Mysteries, TV Sci-Fi & Fantasy",TV Show,
80203776,Bitcoin Heist,Ham Tran,"Kate Nhung, Thanh Pham, Petey Majik Nguyen, Suboi, Jayvee Mai The Hiep, Lam Thanh My",Vietnam,"September 2, 2017",2016,TV-14,116 min,"Action & Adventure, Comedies, International Movies",Movie,
80143797,I Am Not Madame Bovary,Feng Xiaogang,"Fan Bingbing, Guo Tao, Da Peng, Zhang Jiayi, Yu Hewei, Yi Zhao, Zonghan Li, Zhao Lixin, Tian Xiaojie, Yin Yuanzhang, Enhe Feng, Xin Liu, Jiang Yongbo",China,"September 2, 2017",2016,TV-14,139 min,"Comedies, Dramas, International Movies",Movie,
80161931,Vincent N Roxxy,Gary Michael Schultz,"Emile Hirsch, Zoë Kravitz, Emory Cohen, Zoey Deutch, Beau Knapp, Jason Mitchell, Scott Mescudi, Jeff Gum, Joey Bicicchi",United States,"September 2, 2017",2016,R,101 min,"Dramas, Thrillers",Movie,
80188969,A Boy Name Flora A,,"Crowd Lu, Tsai Chen-nan, Lotus Wang, Fan Chu-Mei, Hsieh Ying-shiuan, Vera Yen, Cammy Chiang",Taiwan,"September 1, 2017",2017,TV-MA,1 Season,"International TV Shows, TV Comedies, TV Dramas",TV Show,
80189155,A House of Blocks,,"Eli Shi, Phoebe Lin, Chen Wan-ting, Fan Chen-fei, Lu Hsueh-feng, Figaro Tseng, Winnie Chang, Elten Ting",,"September 1, 2017",2017,TV-MA,1 Season,"International TV Shows, TV Dramas, TV Horror",TV Show,
20254278,Aakhri Adaalat,Rajiv Mehra,"Vinod Khanna, Dimple Kapadia, Jackie Shroff, Sonam, Vinod Mehra, Shafi Inamdar, Gulshan Grover, Roopesh Kumar",India,"September 1, 2017",1988,TV-14,148 min,"Action & Adventure, International Movies",Movie,
80203742,"Alias JJ, la celebridad del mal",,,,"September 1, 2017",2017,TV-14,54 min,"Documentaries, International Movies",Movie,
80189208,All About Love,,"Christina Mok, River Huang, Stone Yang, April Liu, Andy Wu, Jake Hsu",Taiwan,"September 1, 2017",2017,TV-14,1 Season,"International TV Shows, TV Dramas, TV Horror",TV Show,
70276596,Berserk: The Golden Age Arc II - The Battle for Doldrey,Toshiyuki Kubooka,"Hiroaki Iwanaga, Takahiro Sakurai, Toa Yukinari, Yuki Kaji, Minako Kotobuki, Takahiro Fujiwara, Yoshiro Matsumoto, Kazuki Yao, Aki Toyosaki, Rikiya Koyama, Kenta Miyake, Nobuyuki Katsube, Houchu Ohtsuka, Takayuki Sugo",Japan,"September 1, 2017",2012,TV-MA,92 min,"Action & Adventure, Anime Features, International Movies",Movie,
80063025,Berserk: The Golden Age Arc III - The Advent,Toshiyuki Kubooka,"Hiroaki Iwanaga, Takahiro Sakurai, Toa Yukinari, Yuki Kaji, Yoshiro Matsumoto, Minako Kotobuki, Takahiro Fujiwara, Kazuki Yao, Yuichi Nakamura, Aki Toyosaki, Akio Otsuka",Japan,"September 1, 2017",2013,TV-MA,107 min,"Action & Adventure, Anime Features, International Movies",Movie,
70068739,Brother's Shadow,Todd S. Yellin,"Scott Cohen, Judd Hirsch, Susan Floyd, Elliot Korte, Ruben Santiago-Hudson, James Murtaugh, Ato Essandoh, Toby Poser, Diane Kagan, John Di Benedetto, Jerry Matz, Lisa Emery",United States,"September 1, 2017",2006,TV-14,90 min,"Dramas, Independent Movies",Movie,
80158389,Chadi Jawani Budhe Nu,,Anand,India,"September 1, 2017",1976,TV-PG,135 min,"Comedies, International Movies, Romantic Movies",Movie,
80184974,Concrete Football,"Jesse Adang, Syrine Boulanouar",,"Czech Republic, France","September 1, 2017",2016,TV-MA,52 min,"Documentaries, International Movies, Sports Movies",Movie,
80156941,Ek Jaan Hain Hum,Rajiv Mehra,"Rajiv Kapoor, Divya Rana, Shammi Kapoor, Tanuja, Kiran Vairale, Rakesh Bedi, Gulshan Grover, Monty Sharma",India,"September 1, 2017",1983,TV-14,151 min,"Dramas, International Movies, Music & Musicals",Movie,
