Id,Claw_length_cm,Size_cm,Tail_length_cm,Weight_kg,Specie,Sub_specie,Sub_specie_category,Endangered
1447,6.801,51.487,4.413,5.527,three_toed,Pale-throated sloth,6,least_concern
1448,8.221,49.581,4.693,4.719,three_toed,Pale-throated sloth,6,least_concern
1449,6.905,51.154,4.799,3.777,three_toed,Pale-throated sloth,6,least_concern
1450,8.166,50.066,3.541,4.725,three_toed,Pale-throated sloth,6,least_concern
1451,9.384,50.524,5.155,3.978,three_toed,Pale-throated sloth,6,least_concern
1452,7.948,48.721,8.072,4.344,three_toed,Pale-throated sloth,6,least_concern
1453,8.65,48.981,3.78,4.454,three_toed,Pale-throated sloth,6,least_concern
1454,7.679,49.68,6.629,4.853,three_toed,Pale-throated sloth,6,least_concern
1455,5.852,51.874,3.629,4.579,three_toed,Pale-throated sloth,6,least_concern
1456,8.104,49.345,6.202,4.621,three_toed,Pale-throated sloth,6,least_concern
1457,8.156,49.564,4.802,2.85,three_toed,Pale-throated sloth,6,least_concern
1458,6.258,48.833,5.676,5.789,three_toed,Pale-throated sloth,6,least_concern
1459,6.611,50.141,5.895,3.811,three_toed,Pale-throated sloth,6,least_concern
1460,7.551,50.256,4.39,5.211,three_toed,Pale-throated sloth,6,least_concern
1461,7.713,52.41,4.812,4.507,three_toed,Pale-throated sloth,6,least_concern
1462,8.777,51.722,5.075,4.042,three_toed,Pale-throated sloth,6,least_concern
1463,6.666,49.051,6.386,1.176,three_toed,Pale-throated sloth,6,least_concern
1464,7.272,51.887,2.333,4.112,three_toed,Pale-throated sloth,6,least_concern
1465,7.307,47.515,4.348,4.059,three_toed,Pale-throated sloth,6,least_concern
1466,5.809,51.054,7.044,1.302,three_toed,Pale-throated sloth,6,least_concern
1467,5.811,51.075,4.637,2.895,three_toed,Pale-throated sloth,6,least_concern
1468,8.412,49.535,2.925,4.983,three_toed,Pale-throated sloth,6,least_concern
1469,8.76,50.462,4.854,4.176,three_toed,Pale-throated sloth,6,least_concern
1470,7.117,49.894,3.999,4.652,three_toed,Pale-throated sloth,6,least_concern
1471,7.245,49.3,5.216,3.965,three_toed,Pale-throated sloth,6,least_concern
1472,8.827,49.646,3.964,4.821,three_toed,Pale-throated sloth,6,least_concern
1473,7.754,50.472,5.902,2.951,three_toed,Pale-throated sloth,6,least_concern
1474,9.149,50.576,2.705,4.512,three_toed,Pale-throated sloth,6,least_concern
1475,6.811,52.949,5.119,3.279,three_toed,Pale-throated sloth,6,least_concern
1476,7.062,51.192,5.193,5.03,three_toed,Pale-throated sloth,6,least_concern
1477,8.179,50.929,4.143,4.335,three_toed,Pale-throated sloth,6,least_concern
1478,9.728,49.945,7.189,3.301,three_toed,Pale-throated sloth,6,least_concern
1479,7.579,49.603,4.585,4.485,three_toed,Pale-throated sloth,6,least_concern
1480,8.315,50.506,4.199,3.539,three_toed,Pale-throated sloth,6,least_concern
1481,5.64,49.867,3.966,3.932,three_toed,Pale-throated sloth,6,least_concern
1482,7.231,49.842,4.3,4.716,three_toed,Pale-throated sloth,6,least_concern
1483,6.623,50.293,4.988,4.141,three_toed,Pale-throated sloth,6,least_concern
1484,7.676,51.176,5.294,4.644,three_toed,Pale-throated sloth,6,least_concern
1485,8.072,50.339,4.305,4.127,three_toed,Pale-throated sloth,6,least_concern
1486,8.055,49.318,4.451,2.889,three_toed,Pale-throated sloth,6,least_concern
1487,6.367,51.038,3.986,5.355,three_toed,Pale-throated sloth,6,least_concern
1488,6.793,48.2,4.431,5.695,three_toed,Pale-throated sloth,6,least_concern
1489,6.876,50.144,4.587,3.712,three_toed,Pale-throated sloth,6,least_concern
1490,5.603,50.45,3.743,3.874,three_toed,Pale-throated sloth,6,least_concern
1491,7.632,48.828,5.101,2.356,three_toed,Pale-throated sloth,6,least_concern
1492,7.888,49.513,3.926,5.832,three_toed,Pale-throated sloth,6,least_concern
1493,6.82,49.749,7.166,3.015,three_toed,Pale-throated sloth,6,least_concern
1494,6.571,49.999,3.317,5.179,three_toed,Pale-throated sloth,6,least_concern
1495,6.876,50.097,6.929,4.006,three_toed,Pale-throated sloth,6,least_concern
1496,8.308,49.454,2.779,3.503,three_toed,Pale-throated sloth,6,least_concern
1497,6.529,49.211,4.345,4.761,three_toed,Pale-throated sloth,6,least_concern
1498,6.18,49.209,4.865,5.918,three_toed,Pale-throated sloth,6,least_concern
1499,6.613,48.313,5.356,6.021,three_toed,Pale-throated sloth,6,least_concern
1500,8.332,48.843,5.241,5.626,three_toed,Pale-throated sloth,6,least_concern
1501,7.709,48.699,5.284,4.91,three_toed,Pale-throated sloth,6,least_concern
1502,7.755,50.952,6.584,4.125,three_toed,Pale-throated sloth,6,least_concern
1503,8.092,49.141,4.12,4.134,three_toed,Pale-throated sloth,6,least_concern
1504,6.991,50.495,5.901,4.632,three_toed,Pale-throated sloth,6,least_concern
1505,6.345,50.216,4.354,4.57,three_toed,Pale-throated sloth,6,least_concern
1506,6.998,49.472,6.148,3.837,three_toed,Pale-throated sloth,6,least_concern
1507,7.548,48.878,5.949,5.694,three_toed,Pale-throated sloth,6,least_concern
1508,6.866,50.166,4.817,4.065,three_toed,Pale-throated sloth,6,least_concern
1509,7.815,50.198,3.582,4,three_toed,Pale-throated sloth,6,least_concern
1510,8.846,50.416,5.674,4.593,three_toed,Pale-throated sloth,6,least_concern
1511,6.946,49.878,4.842,3.907,three_toed,Pale-throated sloth,6,least_concern
1512,7.039,49.843,5.896,4.491,three_toed,Pale-throated sloth,6,least_concern
1513,6.848,47.453,5.589,5.781,three_toed,Pale-throated sloth,6,least_concern
1514,7.727,49.628,3.86,3.354,three_toed,Pale-throated sloth,6,least_concern
1515,7.939,50.828,3.964,3.358,three_toed,Pale-throated sloth,6,least_concern
1516,6.94,48.986,4.642,3.822,three_toed,Pale-throated sloth,6,least_concern
1517,7.213,49.675,5.075,3.249,three_toed,Pale-throated sloth,6,least_concern
1518,8.359,49.977,6.447,5.092,three_toed,Pale-throated sloth,6,least_concern
1519,8.909,49.873,6.041,4.943,three_toed,Pale-throated sloth,6,least_concern
1520,6.815,49.367,5.122,2.15,three_toed,Pale-throated sloth,6,least_concern
1521,9.419,48.891,5.518,4.207,three_toed,Pale-throated sloth,6,least_concern
1522,6.827,48.878,5.672,4.002,three_toed,Pale-throated sloth,6,least_concern
1523,7.796,49.837,6.14,4.28,three_toed,Pale-throated sloth,6,least_concern
1524,7.048,49.922,3.822,5.53,three_toed,Pale-throated sloth,6,least_concern
1525,7.091,50.102,5.162,4.573,three_toed,Pale-throated sloth,6,least_concern
1526,8.3,50.375,4.293,5.165,three_toed,Pale-throated sloth,6,least_concern
1527,7.173,51.779,5.014,5.619,three_toed,Pale-throated sloth,6,least_concern
1528,7.856,49.435,1.362,3.921,three_toed,Pale-throated sloth,6,least_concern
1529,8.036,48.292,4.213,4.522,three_toed,Pale-throated sloth,6,least_concern
1530,6.801,50.193,4.994,4.156,three_toed,Pale-throated sloth,6,least_concern
1531,7.797,50.461,4.79,5.183,three_toed,Pale-throated sloth,6,least_concern
1532,6.982,50.845,4.431,3.139,three_toed,Pale-throated sloth,6,least_concern
1533,8.391,50.149,3.585,4.656,three_toed,Pale-throated sloth,6,least_concern
1534,9.183,48.893,3.398,6.06,three_toed,Pale-throated sloth,6,least_concern
1535,7.12,50.781,4.097,4.29,three_toed,Pale-throated sloth,6,least_concern
1536,6.414,50.665,6.739,5.015,three_toed,Pale-throated sloth,6,least_concern
1537,6.664,48.052,6.618,5.337,three_toed,Pale-throated sloth,6,least_concern
1538,8.601,50.303,5.479,5.486,three_toed,Pale-throated sloth,6,least_concern
1539,7.395,49.123,5.356,2.421,three_toed,Pale-throated sloth,6,least_concern
1540,8.133,50.09,3.726,4.876,three_toed,Pale-throated sloth,6,least_concern
1541,6.059,49.848,5.039,4.93,three_toed,Pale-throated sloth,6,least_concern
1542,8.794,50.189,4.737,3.777,three_toed,Pale-throated sloth,6,least_concern
1543,8.377,49.803,4.179,5.452,three_toed,Pale-throated sloth,6,least_concern
1544,8.326,47.651,5.557,4.867,three_toed,Pale-throated sloth,6,least_concern
1545,8.489,49.039,6.22,4.877,three_toed,Pale-throated sloth,6,least_concern
1546,8.611,52.568,3.758,4.715,three_toed,Pale-throated sloth,6,least_concern
1547,7.653,50.264,4.616,3.596,three_toed,Pale-throated sloth,6,least_concern
1548,8.454,50.091,5.225,7.726,three_toed,Pale-throated sloth,6,least_concern
1549,6.601,49.146,6.059,5.924,three_toed,Pale-throated sloth,6,least_concern
1550,6.874,48.407,5.093,6.183,three_toed,Pale-throated sloth,6,least_concern
1551,7.049,49.608,4.188,4.347,three_toed,Pale-throated sloth,6,least_concern
1552,6.819,49.385,4.064,5.517,three_toed,Pale-throated sloth,6,least_concern
1553,7.213,49.973,5.917,4.846,three_toed,Pale-throated sloth,6,least_concern
1554,8.792,51.397,4.903,4.912,three_toed,Pale-throated sloth,6,least_concern
1555,6.914,51.15,5.592,5.094,three_toed,Pale-throated sloth,6,least_concern
1556,7.451,51.362,5.758,5.918,three_toed,Pale-throated sloth,6,least_concern
1557,7.399,51.611,5.592,4.749,three_toed,Pale-throated sloth,6,least_concern
1558,6.42,50.205,4.518,5.199,three_toed,Pale-throated sloth,6,least_concern
1559,7.405,49.143,5.835,3.819,three_toed,Pale-throated sloth,6,least_concern
1560,10.058,49.463,3.889,4.158,three_toed,Pale-throated sloth,6,least_concern
1561,7.49,50.731,3.435,3.741,three_toed,Pale-throated sloth,6,least_concern
1562,6.802,50.662,4.879,4.75,three_toed,Pale-throated sloth,6,least_concern
1563,8.782,50.633,4.693,2.637,three_toed,Pale-throated sloth,6,least_concern
1564,8.055,49.006,6.638,3.381,three_toed,Pale-throated sloth,6,least_concern
1565,8.142,50.284,4.536,4.481,three_toed,Pale-throated sloth,6,least_concern
1566,7.779,49.493,5.227,5.749,three_toed,Pale-throated sloth,6,least_concern
1567,7.732,48.911,7.068,5.348,three_toed,Pale-throated sloth,6,least_concern
1568,6.918,50.365,5.151,3.948,three_toed,Pale-throated sloth,6,least_concern
1569,8.07,48.512,5.991,5.356,three_toed,Pale-throated sloth,6,least_concern
1570,6.381,48.427,5.782,5.429,three_toed,Pale-throated sloth,6,least_concern
1571,6.432,49.4,5.083,2.358,three_toed,Pale-throated sloth,6,least_concern
1572,6.105,48.774,5.14,4.633,three_toed,Pale-throated sloth,6,least_concern
1573,7.346,50.536,6.365,3.342,three_toed,Pale-throated sloth,6,least_concern
1574,8.844,49.518,5.098,6.661,three_toed,Pale-throated sloth,6,least_concern
1575,7.15,49.156,3.538,4.341,three_toed,Pale-throated sloth,6,least_concern
1576,6.97,50.49,4.274,6.461,three_toed,Pale-throated sloth,6,least_concern
1577,8.215,49.849,4.763,3.944,three_toed,Pale-throated sloth,6,least_concern
1578,6.746,49.665,3.356,3.71,three_toed,Pale-throated sloth,6,least_concern
1579,7.609,48.967,4.576,3.836,three_toed,Pale-throated sloth,6,least_concern
1580,7.322,47.782,5.386,3.708,three_toed,Pale-throated sloth,6,least_concern
1581,6.892,50.401,6.663,4.268,three_toed,Pale-throated sloth,6,least_concern
1582,7.158,50.98,5.02,3.877,three_toed,Pale-throated sloth,6,least_concern
1583,8.406,48.915,7.617,5.058,three_toed,Pale-throated sloth,6,least_concern
1584,8.184,47.892,3.864,5.262,three_toed,Pale-throated sloth,6,least_concern
1585,6.59,50.073,4.808,4.641,three_toed,Pale-throated sloth,6,least_concern
1586,7.093,50.62,4.381,3.939,three_toed,Pale-throated sloth,6,least_concern
1587,7.447,50.209,5.015,2.744,three_toed,Pale-throated sloth,6,least_concern
1588,6.797,51.399,5.393,3.282,three_toed,Pale-throated sloth,6,least_concern
1589,7.686,50.008,7.201,2.781,three_toed,Pale-throated sloth,6,least_concern
1590,7.648,48.118,3.042,4.995,three_toed,Pale-throated sloth,6,least_concern
1591,8.802,51.083,6.09,4.957,three_toed,Pale-throated sloth,6,least_concern
1592,6.774,48.492,3.481,3.666,three_toed,Pale-throated sloth,6,least_concern
1593,7.321,49.899,4.866,6.854,three_toed,Pale-throated sloth,6,least_concern
1594,7.291,50.22,6.803,5.502,three_toed,Pale-throated sloth,6,least_concern
1595,7.421,48.503,6.197,3.854,three_toed,Pale-throated sloth,6,least_concern
1596,7.778,50.291,6.33,3.659,three_toed,Pale-throated sloth,6,least_concern
1597,7.698,49.809,4.036,3.44,three_toed,Pale-throated sloth,6,least_concern
1598,8.237,50.706,4.504,4.876,three_toed,Pale-throated sloth,6,least_concern
1599,7.789,51.165,5.959,4.2,three_toed,Pale-throated sloth,6,least_concern
1600,6.077,49.014,4.143,5.457,three_toed,Pale-throated sloth,6,least_concern
1601,8.214,51.686,3.52,5.106,three_toed,Pale-throated sloth,6,least_concern
1602,7.004,51.298,6.391,5.183,three_toed,Pale-throated sloth,6,least_concern
1603,8.379,49.898,4.695,5.731,three_toed,Pale-throated sloth,6,least_concern
1604,8.105,51.065,3.396,4.512,three_toed,Pale-throated sloth,6,least_concern
1605,8.955,49.537,6.222,4.891,three_toed,Pale-throated sloth,6,least_concern
1606,6.379,51.667,6.877,4.966,three_toed,Pale-throated sloth,6,least_concern
1607,6.403,49.704,7.324,4.479,three_toed,Pale-throated sloth,6,least_concern
1608,7.296,50.861,4.674,4.107,three_toed,Pale-throated sloth,6,least_concern
1609,8.332,49.958,5.847,2.503,three_toed,Pale-throated sloth,6,least_concern
1610,8.2,49.708,4.821,4.182,three_toed,Pale-throated sloth,6,least_concern
1611,9.818,48.791,3.45,5.254,three_toed,Pale-throated sloth,6,least_concern
1612,7.993,49.926,4.6,5.575,three_toed,Pale-throated sloth,6,least_concern
1613,7.318,50.657,4.317,5.311,three_toed,Pale-throated sloth,6,least_concern
1614,7.667,50.129,3.927,4.984,three_toed,Pale-throated sloth,6,least_concern
1615,7.034,49.472,5.186,2.985,three_toed,Pale-throated sloth,6,least_concern
1616,7.347,49.103,4.076,3.668,three_toed,Pale-throated sloth,6,least_concern
1617,9.609,48.951,3.371,4.296,three_toed,Pale-throated sloth,6,least_concern
1618,8.591,49.679,3.986,5.229,three_toed,Pale-throated sloth,6,least_concern
1619,7.927,48.009,5.267,4.361,three_toed,Pale-throated sloth,6,least_concern
1620,9.967,50.056,4.723,3.552,three_toed,Pale-throated sloth,6,least_concern
1621,6.563,53.387,5.034,5.737,three_toed,Pale-throated sloth,6,least_concern
1622,7.701,50.08,4.592,5.696,three_toed,Pale-throated sloth,6,least_concern
1623,7.821,51.215,2.78,2.306,three_toed,Pale-throated sloth,6,least_concern
1624,6.374,49.227,5.519,6.35,three_toed,Pale-throated sloth,6,least_concern
1625,7.481,52.835,5.613,5.022,three_toed,Pale-throated sloth,6,least_concern
1626,6.476,50.738,4.381,4.72,three_toed,Pale-throated sloth,6,least_concern
1627,9.394,49.063,4.398,6.016,three_toed,Pale-throated sloth,6,least_concern
1628,8.467,47.964,5.815,5.173,three_toed,Pale-throated sloth,6,least_concern
1629,6.797,48.345,4.072,4.989,three_toed,Pale-throated sloth,6,least_concern
1630,7.805,50.95,6.087,4.001,three_toed,Pale-throated sloth,6,least_concern
1631,6.546,49.428,5.237,2.94,three_toed,Pale-throated sloth,6,least_concern
1632,10.123,50.877,4.12,2.764,three_toed,Pale-throated sloth,6,least_concern
1633,8.507,49.435,5.741,5.423,three_toed,Pale-throated sloth,6,least_concern
1634,6.587,50.859,6.51,3.822,three_toed,Pale-throated sloth,6,least_concern
1635,5.907,49.242,5.34,3.987,three_toed,Pale-throated sloth,6,least_concern
1636,9.655,51.173,5.437,4.479,three_toed,Pale-throated sloth,6,least_concern
1637,7.072,50.574,5.429,4.655,three_toed,Pale-throated sloth,6,least_concern
1638,8.012,50.011,4.194,5.417,three_toed,Pale-throated sloth,6,least_concern
1639,9.605,48.855,6.308,4.966,three_toed,Pale-throated sloth,6,least_concern
1640,6.427,50.818,5.662,4.666,three_toed,Pale-throated sloth,6,least_concern
1641,6.54,49.589,4.945,5.701,three_toed,Pale-throated sloth,6,least_concern
1642,8.14,51.714,4.02,2.979,three_toed,Pale-throated sloth,6,least_concern
1643,6.999,48.47,5.039,2.806,three_toed,Pale-throated sloth,6,least_concern
1644,7.101,48.919,3.346,5.714,three_toed,Pale-throated sloth,6,least_concern
1645,6.154,51.685,5.081,4.826,three_toed,Pale-throated sloth,6,least_concern
1646,7.083,47.994,3.782,4.136,three_toed,Pale-throated sloth,6,least_concern
1647,6.897,49.493,4.563,4.67,three_toed,Pale-throated sloth,6,least_concern
1648,8.118,49.647,6.218,3.627,three_toed,Pale-throated sloth,6,least_concern
1649,6.845,51.29,4.836,4.761,three_toed,Pale-throated sloth,6,least_concern
1650,9.486,48.976,3.701,4.53,three_toed,Pale-throated sloth,6,least_concern
1651,8.233,49.997,4.263,3.682,three_toed,Pale-throated sloth,6,least_concern
1652,6.672,48.634,4.721,3.729,three_toed,Pale-throated sloth,6,least_concern
1653,6.703,50.432,4.612,3.654,three_toed,Pale-throated sloth,6,least_concern
1654,8.139,49.823,6.927,4.716,three_toed,Pale-throated sloth,6,least_concern
1655,5.344,50.606,5.22,4.646,three_toed,Pale-throated sloth,6,least_concern
1656,6.426,49.944,3.981,4.255,three_toed,Pale-throated sloth,6,least_concern
1657,7.812,51.094,4.807,5.145,three_toed,Pale-throated sloth,6,least_concern
1658,7.769,48.069,4.58,4.299,three_toed,Pale-throated sloth,6,least_concern
1659,8.308,50.34,5.225,5.428,three_toed,Pale-throated sloth,6,least_concern
1660,8.189,61.365,6.729,4.253,three_toed,Brown-throated sloth,1,least_concern
1661,6.113,62.381,7.252,5.033,three_toed,Brown-throated sloth,1,least_concern
1662,7.013,60.996,6.93,3.883,three_toed,Brown-throated sloth,1,least_concern
1663,6.633,61.702,6.446,4.171,three_toed,Brown-throated sloth,1,least_concern
1664,8.01,60.331,4.945,3.407,three_toed,Brown-throated sloth,1,least_concern
1665,8.018,61.176,5.009,5.075,three_toed,Brown-throated sloth,1,least_concern
1666,5.98,60.752,6.43,3.615,three_toed,Brown-throated sloth,1,least_concern
1667,8.637,61.211,6.539,3.417,three_toed,Brown-throated sloth,1,least_concern
1668,9.423,61.611,5.933,4.046,three_toed,Brown-throated sloth,1,least_concern
1669,8.662,61.069,4.946,4.098,three_toed,Brown-throated sloth,1,least_concern
1670,6.125,61.638,4.966,4.363,three_toed,Brown-throated sloth,1,least_concern
1671,7.645,59.36,6.635,4.744,three_toed,Brown-throated sloth,1,least_concern
1672,10.023,59.689,5.182,4.111,three_toed,Brown-throated sloth,1,least_concern
1673,6.877,59.572,6.861,4.909,three_toed,Brown-throated sloth,1,least_concern
1674,7.447,60.583,5.835,4.927,three_toed,Brown-throated sloth,1,least_concern
1675,7.5,61.876,6.949,4.321,three_toed,Brown-throated sloth,1,least_concern
1676,8.458,62.51,5.256,3.582,three_toed,Brown-throated sloth,1,least_concern
1677,6.885,60.444,6.948,4.244,three_toed,Brown-throated sloth,1,least_concern
1678,8.034,61.75,5.863,3.363,three_toed,Brown-throated sloth,1,least_concern
1679,7.49,60.432,6.665,4.567,three_toed,Brown-throated sloth,1,least_concern
1680,7.938,59.429,6.628,5.242,three_toed,Brown-throated sloth,1,least_concern
1681,6.116,61.582,7.788,3.21,three_toed,Brown-throated sloth,1,least_concern
1682,9.685,59.15,4.832,2.254,three_toed,Brown-throated sloth,1,least_concern
1683,8.571,60.813,6.375,4.922,three_toed,Brown-throated sloth,1,least_concern
1684,6.013,61.219,5.981,5.188,three_toed,Brown-throated sloth,1,least_concern
1685,8.427,62.814,4.912,4.983,three_toed,Brown-throated sloth,1,least_concern
1686,8.682,60.012,6.018,2.578,three_toed,Brown-throated sloth,1,least_concern
1687,8.018,62.722,5.531,4.008,three_toed,Brown-throated sloth,1,least_concern
1688,7.122,61.57,1.313,4.42,three_toed,Brown-throated sloth,1,least_concern
1689,6.839,61.29,6.061,4.956,three_toed,Brown-throated sloth,1,least_concern
1690,5.77,60.927,4.125,4.954,three_toed,Brown-throated sloth,1,least_concern
1691,8.23,60.594,7.202,2.919,three_toed,Brown-throated sloth,1,least_concern
1692,8.572,61.307,4.021,4.119,three_toed,Brown-throated sloth,1,least_concern
1693,8.056,60.719,5.905,4.78,three_toed,Brown-throated sloth,1,least_concern
1694,6.192,60.005,4.774,2.705,three_toed,Brown-throated sloth,1,least_concern
